period_start_time,lte_availability,rrc_accessibility,rab_data_failures,rab_retainability,sqm_pdcp_data_rate_downlink,sqm_drb_setup_failure_rate,sqm_rach_failure_rate,sqm_rrc_connection_setup_failure_rate,average_latency_downlink,average_active_users,uplink_throughput_pv,irat_total_ho_suc_ratio,irat_ho_comp_suc_ratio,irat_ho_prep_suc_ratio,intra_enb_total_ho_suc_ratio,intra_enb_ho_comp_suc_ratio,intra_enb_ho_prep_suc_ratio,ienb_x2_total_ho_suc_ratio,ienb_x2_ho_comp_suc_ratio,ienb_x2_ho_prep_suc_ratio,ienb_s1_total_ho_suc_ratio,ienb_s1_ho_comp_suc_ratio,ienb_s1_ho_prep_suc_ratio,average_sinr_pusch,average_sinr_pucch
2024-03-01 00:00:00+00:00,8676.54039791744,99.66461881740423,2344.513945704723,99.80960766084046,8.311781331349945,868.7110375604314,43.14027147638527,0.307287095574563,112.3006749721086,1603.040407214578,0.9108739308293047,88.9682967645965,89.02407958348829,93.32302714763853,96.94326515433247,98.83781145407215,28.43336184455188,94.96980476013388,97.1298940126441,97.10013387876535,60.438237262923025,98.27828188917813,35.96339159538862,9.616364819635551,10.010710301227222
2024-03-02 00:00:00+00:00,8301.064397508273,99.65751800661864,2477.9686587502433,99.79576601129064,8.11129647654273,897.1983472844073,42.468993576017134,0.31490948024138604,109.58231263383297,1456.8304146388944,0.8756706248783336,89.47276815261826,89.4742865485692,92.64028615923691,96.63300369865681,98.79305236519369,29.956834728440725,93.99289273895269,96.704064629161,96.27312244500682,55.53534163908896,98.05337940432159,33.012059567841156,9.54068133151645,9.906638115631692
2024-03-03 00:00:00+00:00,9065.504084748998,99.69855697652224,2325.175415155564,99.8497556785646,7.902594006489789,916.0141229242222,43.794105745371255,0.29288032067188396,104.99248902462303,1516.2034834892154,0.9220213781255966,89.21097346821912,89.25170070624165,92.81275434243176,96.82456384806261,98.89595724374881,26.656944073296433,95.06729337659858,97.10131704523764,97.32016797098683,61.91584080931476,98.20377934720366,37.13551250238596,9.637988165680474,10.147278106508875
2024-03-04 00:00:00+00:00,8620.7546323868,99.66462471220261,2529.3359938603226,99.80663852647736,7.926724481964697,855.3846339217191,40.89061396776669,0.3063960092095165,108.35692248656945,1474.0963192632387,0.8671220260936301,90.16503760552571,90.26036838066003,93.60996162701458,97.09478741366078,98.91714351496546,31.100673829623947,95.45562547966232,97.29419800460475,97.70558864159632,60.38912970069071,98.06049731389102,37.26633614735226,9.517637759017653,10.205524174980814
2024-03-05 00:00:00+00:00,8753.309953534215,99.70168403266685,2525.725429456491,99.82107997747114,7.607347226133483,852.2893382145875,41.88747254294565,0.2902970994086173,103.49725851872712,1463.653289214306,0.8289707124753591,89.98028161081385,90.04974091805126,93.37891579836666,96.85465925091523,98.93497747113489,29.595083075190086,95.2886707969586,97.32925513939735,97.48871303858067,61.39414249507181,98.27205998310336,37.72887637285272,9.561902281047592,10.212699239650803
